,Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
11714,40,39,5,5,35,34,7,Train/7/00007_00033_00014.png
35297,43,42,5,5,38,37,35,Train/35/00035_00036_00018.png
9208,48,48,5,5,43,43,5,Train/5/00005_00025_00028.png
28361,30,30,5,6,25,25,24,Train/24/00024_00005_00011.png
32917,33,33,6,6,28,28,32,Train/32/00032_00002_00007.png
34328,32,32,6,6,27,27,35,Train/35/00035_00004_00009.png
27348,46,42,5,6,41,37,22,Train/22/00022_00001_00018.png
11744,35,39,5,5,30,34,7,Train/7/00007_00034_00014.png
22827,97,101,9,9,88,92,14,Train/14/00014_00006_00027.png
3806,41,43,6,6,36,38,2,Train/2/00002_00033_00026.png
18992,38,41,5,6,33,36,12,Train/12/00012_00021_00002.png
12224,36,35,6,5,31,30,8,Train/8/00008_00002_00014.png
22037,47,42,5,6,41,37,13,Train/13/00013_00052_00017.png
15607,36,36,5,5,31,31,10,Train/10/00010_00019_00007.png
27982,67,59,6,6,61,54,23,Train/23/00023_00009_00022.png
25363,51,53,6,5,46,48,17,Train/17/00017_00030_00013.png
37470,31,30,6,5,26,25,38,Train/38/00038_00049_00001.png
27126,34,33,5,5,29,28,21,Train/21/00021_00005_00006.png
7359,35,35,6,5,30,30,4,Train/4/00004_00030_00009.png
31019,111,98,10,8,102,90,28,Train/28/00028_00006_00029.png
4706,40,41,5,6,35,36,2,Train/2/00002_00063_00026.png
34084,31,35,5,5,25,29,34,Train/34/00034_00010_00005.png
15824,33,34,5,6,28,29,10,Train/10/00010_00026_00014.png
7449,32,33,5,5,27,28,4,Train/4/00004_00033_00009.png
14180,31,31,6,6,26,26,9,Train/9/00009_00020_00020.png
36188,62,77,6,7,56,70,38,Train/38/00038_00006_00009.png
36442,49,52,5,5,43,46,38,Train/38/00038_00014_00023.png
38505,60,61,5,6,54,55,40,Train/40/00040_00004_00016.png
718,59,59,6,6,54,54,1,Train/1/00001_00004_00028.png
10291,30,30,6,5,25,25,6,Train/6/00006_00000_00001.png
1098,50,53,5,6,45,48,1,Train/1/00001_00017_00018.png
11767,33,35,6,6,28,29,7,Train/7/00007_00035_00007.png
36752,32,32,6,6,27,27,38,Train/38/00038_00025_00003.png
9617,35,35,6,5,30,30,5,Train/5/00005_00039_00017.png
23964,113,136,10,12,103,124,15,Train/15/00015_00018_00024.png
21667,38,36,6,6,33,31,13,Train/13/00013_00040_00007.png
25693,94,82,9,7,86,75,18,Train/18/00018_00004_00013.png
9607,29,30,5,5,24,25,5,Train/5/00005_00039_00007.png
2772,51,51,6,5,46,46,1,Train/1/00001_00073_00012.png
30644,48,44,5,6,43,39,27,Train/27/00027_00002_00014.png
15001,27,28,6,6,21,22,9,Train/9/00009_00048_00001.png
15390,30,31,5,6,25,26,10,Train/10/00010_00012_00000.png
27531,76,70,6,6,70,64,22,Train/22/00022_00007_00021.png
31051,58,51,6,5,53,46,28,Train/28/00028_00008_00001.png
5591,41,41,6,6,36,36,3,Train/3/00003_00018_00011.png
18839,71,72,7,7,65,66,12,Train/12/00012_00015_00029.png
6211,28,29,6,6,23,24,3,Train/3/00003_00039_00001.png
29680,40,39,5,6,35,34,25,Train/25/00025_00040_00010.png
21832,121,120,11,10,111,110,13,Train/13/00013_00045_00022.png
38206,45,48,5,6,40,43,39,Train/39/00039_00004_00017.png
17116,112,103,9,9,103,94,11,Train/11/00011_00002_00016.png
15658,54,55,5,6,49,50,10,Train/10/00010_00020_00028.png
28981,31,33,5,6,26,28,25,Train/25/00025_00017_00001.png
11962,49,48,6,5,44,43,7,Train/7/00007_00041_00022.png
29565,50,46,5,6,45,41,25,Train/25/00025_00036_00015.png
29736,38,36,5,6,33,31,25,Train/25/00025_00042_00006.png
642,52,55,5,6,47,50,1,Train/1/00001_00002_00012.png
18959,169,165,15,14,155,151,12,Train/12/00012_00019_00029.png
2145,41,42,6,6,36,37,1,Train/1/00001_00052_00015.png
19267,34,35,5,6,29,30,12,Train/12/00012_00030_00007.png
15427,38,38,5,5,33,33,10,Train/10/00010_00013_00007.png
820,47,51,6,5,42,46,1,Train/1/00001_00008_00010.png
19955,44,40,5,6,39,35,12,Train/12/00012_00053_00005.png
18512,48,44,6,5,42,38,12,Train/12/00012_00005_00002.png
20007,85,84,8,8,78,77,12,Train/12/00012_00054_00027.png
31927,38,38,5,6,33,33,30,Train/30/00030_00010_00007.png
35857,35,34,5,5,30,29,37,Train/37/00037_00002_00008.png
32601,100,92,8,9,92,84,31,Train/31/00031_00017_00021.png
38718,51,53,5,5,45,47,40,Train/40/00040_00011_00019.png
510,27,27,5,6,22,22,0,Train/0/00000_00005_00000.png
21050,73,64,7,5,66,58,13,Train/13/00013_00019_00020.png
7430,48,49,5,5,43,44,4,Train/4/00004_00032_00020.png
8439,33,33,5,5,28,28,5,Train/5/00005_00000_00009.png
21084,95,85,8,7,87,78,13,Train/13/00013_00020_00024.png
38039,28,31,5,6,23,26,38,Train/38/00038_00068_00000.png
37965,38,39,5,5,33,34,38,Train/38/00038_00065_00016.png
27578,39,36,5,5,34,31,22,Train/22/00022_00009_00008.png
8835,39,39,5,5,33,33,5,Train/5/00005_00013_00015.png
21419,60,52,5,5,55,47,13,Train/13/00013_00031_00029.png
20705,43,47,6,5,37,42,13,Train/13/00013_00008_00005.png
7692,36,36,6,6,31,31,4,Train/4/00004_00041_00012.png
8614,32,33,5,6,27,28,5,Train/5/00005_00006_00004.png
17646,39,36,6,5,34,31,11,Train/11/00011_00020_00006.png
3879,36,35,6,6,31,30,2,Train/2/00002_00036_00009.png
38694,72,76,7,7,66,69,40,Train/40/00040_00010_00025.png
12116,41,42,5,5,36,37,7,Train/7/00007_00046_00026.png
35250,27,26,5,5,21,20,35,Train/35/00035_00035_00001.png
30265,73,65,6,6,67,60,26,Train/26/00026_00009_00025.png
4534,27,28,5,6,22,23,2,Train/2/00002_00058_00004.png
11456,53,51,6,6,48,46,7,Train/7/00007_00024_00026.png
3778,69,62,6,5,63,57,2,Train/2/00002_00032_00028.png
14634,74,75,6,7,68,69,9,Train/9/00009_00035_00024.png
37916,81,76,8,7,74,70,38,Train/38/00038_00063_00027.png
6383,58,58,6,5,53,53,3,Train/3/00003_00044_00023.png
24007,29,29,5,6,23,24,15,Train/15/00015_00020_00007.png
25682,63,57,5,5,58,52,18,Train/18/00018_00004_00002.png
38607,91,100,8,8,83,92,40,Train/40/00040_00007_00028.png
3840,33,32,6,5,28,27,2,Train/2/00002_00035_00000.png
9078,45,45,6,6,40,40,5,Train/5/00005_00021_00018.png
6060,28,28,5,5,23,23,3,Train/3/00003_00034_00000.png
16064,38,35,6,6,33,30,10,Train/10/00010_00034_00014.png
22770,52,53,5,6,47,48,14,Train/14/00014_00005_00000.png
18075,57,54,5,6,52,49,11,Train/11/00011_00034_00015.png
18850,32,32,5,5,27,27,12,Train/12/00012_00016_00010.png
25874,91,81,8,7,83,74,18,Train/18/00018_00010_00014.png
17457,109,97,9,9,100,89,11,Train/11/00011_00013_00027.png
31384,40,37,6,6,35,32,29,Train/29/00029_00001_00004.png
21733,48,42,6,5,43,37,13,Train/13/00013_00042_00013.png
5855,28,29,5,5,23,24,3,Train/3/00003_00027_00005.png
14651,43,43,5,6,37,38,9,Train/9/00009_00036_00011.png
4046,47,49,6,5,42,44,2,Train/2/00002_00041_00026.png
32386,40,36,6,6,35,31,31,Train/31/00031_00010_00016.png
18750,26,27,5,6,20,21,12,Train/12/00012_00013_00000.png
37072,55,56,6,6,50,51,38,Train/38/00038_00035_00023.png
29896,94,85,8,8,86,78,25,Train/25/00025_00047_00016.png
26393,82,72,8,7,74,66,18,Train/18/00018_00027_00023.png
25293,33,35,5,6,28,30,17,Train/17/00017_00028_00003.png
12785,30,29,6,6,25,23,8,Train/8/00008_00021_00005.png
2172,62,70,5,7,57,64,1,Train/1/00001_00053_00012.png
23288,42,43,6,5,37,38,14,Train/14/00014_00022_00008.png
17085,77,73,7,6,71,67,11,Train/11/00011_00001_00015.png
27586,50,45,6,6,45,40,22,Train/22/00022_00009_00016.png
16925,29,30,6,6,24,25,10,Train/10/00010_00063_00005.png
1473,32,37,6,5,26,31,1,Train/1/00001_00030_00003.png
2277,98,98,9,9,90,90,1,Train/1/00001_00056_00027.png
5827,29,29,5,5,23,23,3,Train/3/00003_00026_00007.png
16517,41,40,6,5,36,35,10,Train/10/00010_00049_00017.png
23806,42,46,6,5,37,40,15,Train/15/00015_00013_00016.png
24134,40,41,5,5,35,36,16,Train/16/00016_00003_00014.png
9347,40,39,6,5,35,34,5,Train/5/00005_00030_00017.png
25573,29,28,5,6,24,23,18,Train/18/00018_00000_00013.png
31129,75,70,6,7,69,64,28,Train/28/00028_00010_00019.png
5058,41,42,5,5,36,37,3,Train/3/00003_00000_00018.png
20767,38,34,5,5,33,29,13,Train/13/00013_00010_00007.png
25646,75,71,6,6,69,65,18,Train/18/00018_00002_00026.png
33352,77,75,7,6,70,68,33,Train/33/00033_00008_00022.png
20421,44,42,5,5,39,37,12,Train/12/00012_00068_00021.png
3725,34,35,6,6,29,30,2,Train/2/00002_00031_00005.png
34484,42,41,6,5,36,36,35,Train/35/00035_00009_00015.png
29746,49,47,5,6,44,42,25,Train/25/00025_00042_00016.png
19868,35,36,6,5,30,31,12,Train/12/00012_00050_00008.png
7773,28,29,5,5,23,24,4,Train/4/00004_00044_00003.png
12890,50,49,6,5,45,44,8,Train/8/00008_00024_00020.png
13254,72,72,6,6,66,66,8,Train/8/00008_00036_00024.png
5834,34,34,5,5,29,29,3,Train/3/00003_00026_00014.png
11457,54,53,5,6,49,48,7,Train/7/00007_00024_00027.png
24751,25,25,5,5,20,20,17,Train/17/00017_00010_00001.png
27303,36,36,5,5,31,31,22,Train/22/00022_00000_00003.png
10084,31,32,5,6,26,27,5,Train/5/00005_00055_00004.png
7813,37,36,6,5,32,31,4,Train/4/00004_00045_00013.png
29886,63,59,6,6,58,54,25,Train/25/00025_00047_00006.png
38849,26,25,6,5,21,20,41,Train/41/00041_00004_00000.png
31463,84,76,8,6,77,70,29,Train/29/00029_00003_00023.png
31916,127,109,11,10,116,100,30,Train/30/00030_00009_00026.png
34954,32,34,5,6,27,29,35,Train/35/00035_00025_00005.png
19309,59,59,5,5,54,54,12,Train/12/00012_00031_00019.png
34131,74,75,6,7,68,69,34,Train/34/00034_00011_00022.png
36800,32,34,6,5,27,29,38,Train/38/00038_00026_00021.png
23459,97,164,8,14,89,150,15,Train/15/00015_00001_00029.png
30315,61,57,6,6,56,52,26,Train/26/00026_00011_00015.png
7590,30,30,6,6,25,25,4,Train/4/00004_00038_00000.png
4012,43,44,6,6,38,39,2,Train/2/00002_00040_00022.png
36029,27,35,5,6,22,30,38,Train/38/00038_00001_00000.png
6439,41,39,6,5,36,34,3,Train/3/00003_00046_00019.png
5288,35,35,6,6,30,30,3,Train/3/00003_00008_00008.png
20587,32,30,5,6,27,24,13,Train/13/00013_00004_00007.png
548,41,43,6,6,35,37,0,Train/0/00000_00006_00008.png
1127,67,68,6,6,61,62,1,Train/1/00001_00018_00017.png
3937,49,53,5,6,44,47,2,Train/2/00002_00038_00007.png
15826,36,36,6,6,31,31,10,Train/10/00010_00026_00016.png
11345,30,31,5,5,25,25,7,Train/7/00007_00021_00005.png
14245,59,62,6,6,54,57,9,Train/9/00009_00022_00025.png
22954,43,42,6,5,38,37,14,Train/14/00014_00011_00004.png
21572,35,35,5,5,30,30,13,Train/13/00013_00037_00002.png
10634,38,37,6,5,33,32,6,Train/6/00006_00011_00014.png
19888,95,96,8,8,86,87,12,Train/12/00012_00050_00028.png
37712,30,31,5,5,24,26,38,Train/38/00038_00057_00003.png
27734,95,89,8,8,87,82,23,Train/23/00023_00001_00014.png
6413,67,65,6,5,61,59,3,Train/3/00003_00045_00023.png
5873,44,49,5,6,39,44,3,Train/3/00003_00027_00023.png
1497,93,108,9,10,85,99,1,Train/1/00001_00030_00027.png
6684,45,47,5,5,40,41,4,Train/4/00004_00007_00024.png
21007,37,38,5,6,32,33,13,Train/13/00013_00018_00007.png
38072,83,82,7,7,75,75,39,Train/39/00039_00000_00003.png
12334,32,31,6,5,27,26,8,Train/8/00008_00006_00004.png
809,112,110,10,10,103,101,1,Train/1/00001_00007_00029.png
27351,53,45,6,5,48,40,22,Train/22/00022_00001_00021.png
19702,60,60,5,5,55,55,12,Train/12/00012_00044_00022.png
25470,27,27,6,6,22,22,17,Train/17/00017_00034_00000.png
9336,30,32,5,6,25,27,5,Train/5/00005_00030_00006.png
10718,32,32,6,5,27,27,7,Train/7/00007_00000_00008.png
371,37,38,6,6,32,33,0,Train/0/00000_00000_00011.png
23546,64,64,5,5,58,58,15,Train/15/00015_00004_00026.png
19109,88,89,7,8,81,82,12,Train/12/00012_00024_00029.png
218,27,28,5,6,22,23,20,Train/20/00020_00007_00008.png
34342,53,53,6,5,47,47,35,Train/35/00035_00004_00023.png
17749,54,49,6,5,49,44,11,Train/11/00011_00023_00019.png
30556,42,38,5,6,36,33,26,Train/26/00026_00019_00016.png
36854,31,31,6,5,26,26,38,Train/38/00038_00028_00015.png
5078,32,33,6,6,27,27,3,Train/3/00003_00001_00008.png
29193,38,38,5,5,33,33,25,Train/25/00025_00024_00003.png
31725,60,55,5,6,55,50,30,Train/30/00030_00003_00015.png
22304,64,62,5,6,59,57,13,Train/13/00013_00061_00014.png
29843,57,53,6,6,52,48,25,Train/25/00025_00045_00023.png
6305,32,31,6,5,27,26,3,Train/3/00003_00042_00005.png
9755,36,38,6,6,30,33,5,Train/5/00005_00044_00005.png
29203,55,50,6,5,50,45,25,Train/25/00025_00024_00013.png
5861,31,34,5,6,26,29,3,Train/3/00003_00027_00011.png
3412,45,48,5,5,40,43,2,Train/2/00002_00020_00022.png
31011,69,63,6,6,63,58,28,Train/28/00028_00006_00021.png
37713,30,33,5,6,25,28,38,Train/38/00038_00057_00004.png
1899,36,37,5,6,31,32,1,Train/1/00001_00044_00009.png
17287,52,49,5,5,47,44,11,Train/11/00011_00008_00007.png
10976,60,64,5,6,55,59,7,Train/7/00007_00008_00026.png
33086,59,57,5,5,54,52,32,Train/32/00032_00007_00026.png
1342,48,46,5,5,42,41,1,Train/1/00001_00025_00022.png
14211,57,58,6,5,52,53,9,Train/9/00009_00021_00021.png
29930,55,61,6,6,50,56,25,Train/25/00025_00048_00020.png
36766,41,41,6,6,36,36,38,Train/38/00038_00025_00017.png
25877,98,86,9,7,90,79,18,Train/18/00018_00010_00017.png
19923,91,92,8,9,83,84,12,Train/12/00012_00052_00003.png
34723,46,48,5,5,41,42,35,Train/35/00035_00017_00014.png
5621,37,38,5,5,32,33,3,Train/3/00003_00019_00011.png
27446,74,69,7,7,67,62,22,Train/22/00022_00004_00026.png
9503,62,65,5,6,57,60,5,Train/5/00005_00035_00023.png
37050,29,30,6,6,24,25,38,Train/38/00038_00035_00001.png
17690,52,46,6,6,47,41,11,Train/11/00011_00021_00020.png
28351,26,26,5,6,21,21,24,Train/24/00024_00005_00001.png
35111,32,33,5,5,27,27,35,Train/35/00035_00030_00012.png
6206,86,86,8,7,79,79,3,Train/3/00003_00038_00026.png
9480,27,27,6,5,22,22,5,Train/5/00005_00035_00000.png
32373,31,29,5,5,26,24,31,Train/31/00031_00010_00003.png
18042,46,43,5,5,40,38,11,Train/11/00011_00033_00012.png
19619,129,129,12,12,118,118,12,Train/12/00012_00041_00029.png
15406,40,40,6,6,35,35,10,Train/10/00010_00012_00016.png
25048,84,85,8,8,77,78,17,Train/17/00017_00019_00028.png
35794,39,39,6,6,34,34,37,Train/37/00037_00000_00005.png
2618,33,31,6,6,28,26,1,Train/1/00001_00068_00008.png
22617,62,61,5,6,57,55,13,Train/13/00013_00071_00027.png
32108,44,41,6,6,39,35,31,Train/31/00031_00001_00008.png
10223,57,55,6,5,52,50,5,Train/5/00005_00059_00023.png
13149,29,30,5,5,24,25,8,Train/8/00008_00033_00009.png
16616,69,68,7,6,63,62,10,Train/10/00010_00052_00026.png
35406,38,37,5,5,32,32,36,Train/36/00036_00000_00007.png
7367,45,45,5,5,40,40,4,Train/4/00004_00030_00017.png
14470,31,31,6,5,26,26,9,Train/9/00009_00030_00010.png
22977,108,103,9,9,99,94,14,Train/14/00014_00011_00027.png
19393,70,72,6,7,64,65,12,Train/12/00012_00034_00013.png
26140,47,46,6,5,42,41,18,Train/18/00018_00019_00010.png
33166,48,48,5,6,43,43,33,Train/33/00033_00002_00016.png
31759,72,62,7,5,66,57,30,Train/30/00030_00004_00019.png
16265,27,27,6,5,22,21,10,Train/10/00010_00041_00005.png
1884,73,74,6,7,67,68,1,Train/1/00001_00043_00024.png
8113,37,36,5,5,32,31,4,Train/4/00004_00055_00013.png
24951,40,41,6,6,35,36,17,Train/17/00017_00016_00021.png
11815,60,59,6,6,55,54,7,Train/7/00007_00036_00025.png
18112,74,79,6,7,68,72,11,Train/11/00011_00035_00022.png
18549,44,44,5,5,39,39,12,Train/12/00012_00006_00009.png
26869,54,50,6,5,49,45,19,Train/19/00019_00003_00019.png
15645,32,32,6,6,27,27,10,Train/10/00010_00020_00015.png
32664,71,64,6,5,65,59,31,Train/31/00031_00019_00024.png
34834,32,33,6,6,27,28,35,Train/35/00035_00021_00005.png
20266,38,41,5,6,33,36,12,Train/12/00012_00063_00016.png
13895,35,36,6,6,30,31,9,Train/9/00009_00011_00005.png
3877,34,34,6,6,29,29,2,Train/2/00002_00036_00007.png
38435,36,35,6,5,31,30,40,Train/40/00040_00002_00006.png
28619,80,73,8,7,73,67,25,Train/25/00025_00004_00029.png
33120,26,26,6,5,21,20,33,Train/33/00033_00001_00000.png
6404,40,40,5,5,34,34,3,Train/3/00003_00045_00014.png
1698,40,41,5,6,35,36,1,Train/1/00001_00037_00018.png
918,47,45,6,6,42,40,1,Train/1/00001_00011_00018.png
32633,81,73,7,6,74,67,31,Train/31/00031_00018_00023.png
19193,59,60,5,6,54,55,12,Train/12/00012_00027_00023.png
23438,31,63,6,5,26,58,15,Train/15/00015_00001_00008.png
12306,33,33,6,5,28,28,8,Train/8/00008_00005_00006.png
1346,60,58,6,5,55,53,1,Train/1/00001_00025_00026.png
27182,35,33,5,5,29,28,21,Train/21/00021_00007_00002.png
8244,70,69,7,6,64,63,4,Train/4/00004_00059_00024.png
12703,41,39,6,6,36,34,8,Train/8/00008_00018_00013.png
5815,56,56,5,6,51,51,3,Train/3/00003_00025_00025.png
26848,123,98,11,9,113,90,19,Train/19/00019_00002_00028.png
35223,33,36,6,6,28,31,35,Train/35/00035_00034_00004.png
21773,69,57,7,5,63,52,13,Train/13/00013_00043_00023.png
5804,36,36,5,5,31,31,3,Train/3/00003_00025_00014.png
18887,50,49,6,5,45,44,12,Train/12/00012_00017_00017.png
2620,33,31,5,5,28,26,1,Train/1/00001_00068_00010.png
28921,34,32,6,6,29,27,25,Train/25/00025_00015_00001.png
18439,59,60,5,5,53,55,12,Train/12/00012_00002_00019.png
9559,39,35,6,5,34,30,5,Train/5/00005_00037_00019.png
30787,36,34,5,6,31,29,27,Train/27/00027_00007_00007.png
11720,51,52,5,6,46,47,7,Train/7/00007_00033_00020.png
8387,37,36,5,5,32,31,4,Train/4/00004_00064_00017.png
26176,84,79,7,7,77,72,18,Train/18/00018_00020_00016.png
29840,49,45,5,5,44,40,25,Train/25/00025_00045_00020.png
22492,56,54,5,6,51,49,13,Train/13/00013_00067_00022.png
4538,28,29,5,6,23,24,2,Train/2/00002_00058_00008.png
31369,46,71,6,6,41,65,29,Train/29/00029_00000_00019.png
20190,38,43,6,5,33,38,12,Train/12/00012_00061_00000.png
811,44,46,6,5,39,41,1,Train/1/00001_00008_00001.png
22969,58,58,5,5,53,53,14,Train/14/00014_00011_00019.png
29803,47,45,6,5,42,40,25,Train/25/00025_00044_00013.png
38038,107,108,10,9,98,99,38,Train/38/00038_00067_00029.png
20627,46,44,5,5,41,39,13,Train/13/00013_00005_00017.png
3700,38,34,6,5,33,28,2,Train/2/00002_00030_00010.png
33350,73,72,7,7,66,66,33,Train/33/00033_00008_00020.png
1063,44,43,5,5,38,38,1,Train/1/00001_00016_00013.png
31144,39,35,6,5,34,30,28,Train/28/00028_00011_00004.png
36773,48,46,6,5,43,41,38,Train/38/00038_00025_00024.png
28359,29,29,5,6,24,24,24,Train/24/00024_00005_00009.png
29329,85,80,8,7,78,73,25,Train/25/00025_00028_00019.png
26724,87,86,8,7,80,79,18,Train/18/00018_00038_00024.png
19411,34,34,6,5,29,29,12,Train/12/00012_00035_00001.png
10898,40,40,6,6,35,35,7,Train/7/00007_00006_00008.png
6812,31,30,6,5,26,25,4,Train/4/00004_00012_00002.png
20743,43,40,6,5,38,35,13,Train/13/00013_00009_00013.png
9331,28,28,5,5,23,23,5,Train/5/00005_00030_00001.png
6616,64,64,5,6,59,59,4,Train/4/00004_00005_00016.png
11268,39,41,5,6,34,36,7,Train/7/00007_00018_00018.png
10992,32,34,5,6,27,29,7,Train/7/00007_00009_00012.png
29403,34,32,5,5,29,27,25,Train/25/00025_00031_00003.png
27833,56,55,5,5,51,50,23,Train/23/00023_00004_00023.png
15562,46,45,6,5,41,40,10,Train/10/00010_00017_00022.png
4777,37,39,6,5,31,34,2,Train/2/00002_00066_00007.png
10518,33,34,5,6,28,29,6,Train/6/00006_00007_00018.png
30025,83,80,7,8,76,73,26,Train/26/00026_00001_00025.png
32622,48,43,6,5,43,38,31,Train/31/00031_00018_00012.png
17201,58,51,5,5,53,46,11,Train/11/00011_00005_00011.png
28573,96,86,8,8,87,78,25,Train/25/00025_00003_00013.png
4904,36,37,5,6,31,32,2,Train/2/00002_00070_00014.png
5249,92,100,9,8,84,92,3,Train/3/00003_00006_00029.png
22521,108,85,10,8,99,78,13,Train/13/00013_00068_00021.png
18277,39,37,6,6,34,32,11,Train/11/00011_00041_00007.png
5157,51,52,5,6,46,47,3,Train/3/00003_00003_00027.png
19989,36,37,5,5,31,32,12,Train/12/00012_00054_00009.png
20382,40,39,6,6,35,34,12,Train/12/00012_00067_00012.png
21144,74,83,7,7,68,76,13,Train/13/00013_00022_00024.png
31025,59,53,5,5,54,47,28,Train/28/00028_00007_00005.png
36818,30,29,6,5,24,23,38,Train/38/00038_00027_00009.png
22847,64,62,6,5,59,57,14,Train/14/00014_00007_00017.png
8344,28,27,6,5,23,22,4,Train/4/00004_00063_00004.png
19080,40,41,5,6,35,36,12,Train/12/00012_00024_00000.png
14880,27,28,5,6,22,23,9,Train/9/00009_00044_00000.png
34054,33,33,6,6,28,28,34,Train/34/00034_00009_00005.png
8116,41,40,6,6,36,35,4,Train/4/00004_00055_00016.png
30927,97,92,8,9,89,84,28,Train/28/00028_00003_00027.png
37327,41,41,5,5,36,36,38,Train/38/00038_00044_00008.png
36808,35,38,5,6,30,33,38,Train/38/00038_00026_00029.png
35617,32,32,6,5,27,27,36,Train/36/00036_00007_00008.png
16846,37,35,5,6,32,30,10,Train/10/00010_00060_00016.png
6818,34,33,6,5,29,28,4,Train/4/00004_00012_00008.png
12070,31,32,5,5,26,27,7,Train/7/00007_00045_00010.png
6875,30,30,6,5,25,25,4,Train/4/00004_00014_00005.png
23946,95,109,9,10,86,100,15,Train/15/00015_00018_00006.png
15153,27,28,5,5,22,22,10,Train/10/00010_00004_00003.png
25975,88,87,8,7,81,80,18,Train/18/00018_00013_00025.png
35892,37,36,6,5,32,31,37,Train/37/00037_00003_00013.png
38189,26,26,5,5,20,20,39,Train/39/00039_00004_00000.png
723,30,30,5,5,25,25,1,Train/1/00001_00005_00003.png
35730,30,32,5,6,25,26,36,Train/36/00036_00011_00001.png
28343,75,70,6,6,68,64,24,Train/24/00024_00004_00023.png
15863,57,58,6,6,52,53,10,Train/10/00010_00027_00023.png
1951,40,41,5,6,35,36,1,Train/1/00001_00046_00001.png
12967,30,29,6,6,25,24,8,Train/8/00008_00027_00007.png
24536,36,50,6,6,30,44,17,Train/17/00017_00002_00026.png
34882,49,48,5,6,44,43,35,Train/35/00035_00022_00023.png
11239,42,43,5,6,37,38,7,Train/7/00007_00017_00019.png
24512,26,40,5,5,20,35,17,Train/17/00017_00002_00002.png
17494,29,30,5,6,24,25,11,Train/11/00011_00015_00004.png
4920,26,26,6,6,21,21,2,Train/2/00002_00071_00000.png
28871,38,37,6,6,33,31,25,Train/25/00025_00013_00011.png
23867,42,51,5,5,37,45,15,Train/15/00015_00015_00017.png
1986,37,37,6,6,32,32,1,Train/1/00001_00047_00006.png
26090,53,49,6,6,48,44,18,Train/18/00018_00017_00020.png
10946,94,93,9,8,86,85,7,Train/7/00007_00007_00026.png
12086,77,82,6,8,70,75,7,Train/7/00007_00045_00026.png
11549,70,71,6,6,64,65,7,Train/7/00007_00027_00029.png
2737,42,42,5,5,37,37,1,Train/1/00001_00072_00007.png
2052,39,40,5,6,34,35,1,Train/1/00001_00049_00012.png
12467,42,42,5,5,37,37,8,Train/8/00008_00010_00017.png
7535,32,33,5,6,27,28,4,Train/4/00004_00036_00005.png
31354,31,41,5,6,26,36,29,Train/29/00029_00000_00004.png
7747,31,31,5,5,26,26,4,Train/4/00004_00043_00007.png
33177,106,103,10,9,97,94,33,Train/33/00033_00002_00027.png
3601,27,28,5,6,22,23,2,Train/2/00002_00027_00001.png
36629,28,28,5,5,23,23,38,Train/38/00038_00021_00000.png
15508,104,107,9,9,95,98,10,Train/10/00010_00015_00028.png
850,35,34,5,5,30,29,1,Train/1/00001_00009_00010.png
16924,29,30,6,6,24,25,10,Train/10/00010_00063_00004.png
13339,48,50,5,5,43,45,8,Train/8/00008_00039_00019.png
1216,38,38,6,6,32,33,1,Train/1/00001_00021_00016.png
13158,37,37,6,5,32,32,8,Train/8/00008_00033_00018.png
33915,67,68,6,7,61,62,34,Train/34/00034_00004_00016.png
20059,52,53,5,6,46,47,12,Train/12/00012_00056_00019.png
